url,year,make,model,vehicle_type,base_price,as_tested_price,engine_type,displacement,power_hp,power_rpm,torque_lb_ft,torque_rpm,transmission,wheelbase,length,width,height,curb_weight,zero_to_60_mph,zero_to_100_mph,quarter_mile_time,quarter_mile_speed,top_speed,braking_70_0,braking_100_0,skidpad_g,rolling_start_5_60,top_gear_30_50,top_gear_50_70,fuel_economy_combined,fuel_economy_city,fuel_economy_highway,fuel_economy_observed,ev_range,is_estimated
https://www.caranddriver.com/reviews/a15096354/2018-chevrolet-equinox-awd-test-review/,2018,Chevrolet Equinox,Awd Test,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",28155,39045,"turbocharged and intercooled DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",,170,5600,203,2000,6-speed automatic with manual shifting mode,107.3,183.1,72.6,65.4,3646,8.9,26.8,16.9,83,,161,,0.86,9.6,4.9,6.6,,,,21,,yes
https://www.caranddriver.com/reviews/a15096359/2017-gmc-acadia-denali-awd-test-review/,2017,Gmc Acadia,Denali Awd Test,"front-engine, all-wheel-drive, 6-passenger, 4-door hatchback",47995,52485,"DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",,310,6600,271,5000,6-speed automatic with manual shifting mode,112.5,193.6,75.4,66.0,4399,6.1,17.2,14.9,94,,170,,0.85,6.5,3.5,4.8,,,,21,,yes
https://www.caranddriver.com/reviews/a15096365/2017-mercedes-maybach-s550-4matic-test-review/,2017,Mercedes-Maybach,S550 4MATIC Test |,"front-engine, all-wheel-drive, 4-passenger, 4-door sedan",167125,177485,"twin-turbocharged and intercooled DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",285,449,5500,516,1800,9-speed automatic with manual shifting mode,132.5,214.7,74.8,58.7,5189,5.0,11.6,13.5,109,,157,,,5.4,2.9,3.7,,,,18,,yes
https://www.caranddriver.com/reviews/a15096385/2017-bmw-m760i-xdrive-tested-review/,2017,Bmw,M760I Xdrive Tested,"front-engine, all-wheel-drive, 4-passenger, 4-door sedan",156495,179595,"twin-turbocharged and intercooled DOHC 48-valve V-12, aluminum block and heads, direct fuel injection",,601,5500,590,1550,8-speed automatic with manual shifting mode,126.4,206.2,74.9,58.2,5101,3.5,7.9,11.7,123,,151,,0.94,4.0,2.4,2.4,16,13,20,16,,yes
https://www.caranddriver.com/reviews/a15096419/2017-honda-clarity-fuel-cell-first-drive-review/,2017,Honda,Clarity Fuel Cell First Drive |,"front-motor, front-wheel-drive, 5-passenger, 4-door sedan",108,,,,,,,,1-speed direct drive,108.3,192.7,73.9,58.2,4150,8.3,27.0,16.5,,105,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15096552/2017-range-rover-svautobiography-dynamic-review/,2017,Range,Rover SVAutobiography Dynamic &#8211;,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",171990,,"supercharged and intercooled DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",305,550,6500,502,3500,8-speed automatic with manual shifting mode,115.0,196.8,81.6,71.9,5600,4.7,11.1,13.1,,135,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15096609/2017-infiniti-q60-red-sport-400-tested-review/,2017,Infiniti,Q60 Red Sport 400 Tested,"front-engine, rear-wheel-drive, 4-passenger, 2-door coupe",52205,59555,"twin-turbocharged and intercooled DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",,400,6400,350,1600,7-speed automatic with manual shifting mode,112.2,184.6,72.8,54.9,3866,4.5,10.3,13.3,109,,163,,0.90,5.1,3.2,3.4,,,,20,,yes
https://www.caranddriver.com/reviews/a15096617/2015-tesla-model-s-p85d-ev-long-term-test-wrap-up/,2015,Tesla Model,S P85D Ev Long Term Test Wrap Up,"front- and rear-motor, all-wheel-drive, 5+2-passenger, 5-door hatchback",105670,136720,;,,,,,,1-speed direct drive,116.5,196.0,77.3,56.5,5010,3.3,8.6,11.8,114,,161,,0.89,4.1,1.9,2.9,,,,69,,yes
https://www.caranddriver.com/reviews/a15096640/2018-porsche-911-gt3-first-drive-review/,2018,Porsche,911 GT3 First Drive |,"rear-engine, rear-wheel-drive, 2-passenger, 2-door coupe",146000,,"DOHC 24-valve flat-6, aluminum block and heads, direct fuel injection",244,500,8250,339,6000,S:,96.7,179.6,72.9,50.0,3150,3.0,6.8,11.1,,198,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15096661/2018-audi-a5-20t-coupe-automatic-test-review/,2018,Audi,A5 20T Coupe Automatic Test,"front-engine, all-wheel-drive, 4-passenger, 2-door coupe",43775,52950,"turbocharged and intercooled DOHC 16-valve inline-4, iron block and aluminum head, direct fuel injection",,252,6000,273,1600,7-speed dual-clutch automatic with manual shifting mode,108.8,184.0,72.7,54.0,3648,5.0,13.2,13.6,101,,152,,0.93,5.9,2.9,3.7,,,,23,,yes
https://www.caranddriver.com/reviews/a15096665/2017-chevrolet-ss-manual-instrumented-test-review/,2017,Chevrolet Ss,Manual Instrumented Test,"front-engine, rear-wheel-drive, 5-passenger, 4-door sedan",48620,49915,"pushrod 16-valve V-8, aluminum block and heads, port fuel injection",,415,5900,415,4600,6-speed manual,114.8,195.5,74.7,57.9,3985,4.5,10.8,13.0,111,,156,,0.96,5.3,9.3,9.3,,,,14,,yes
https://www.caranddriver.com/reviews/a15096669/2017-ram-power-wagon-drive-review/,2017,Ram Power,Wagon Drive,"front-engine, rear-/4-wheel-drive, 6-passenger, 4-door pickup",53015,,"pushrod 16-valve V-8, iron block and aluminum heads, port fuel injection",,410,5600,429,4000,6-speed automatic with manual shifting mode,149.3,237.3,79.1,81.0,7300,8.4,,16.5,,99,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15096695/2017-audi-a4-allroad-test-review/,2017,Audi,A4 Allroad Test,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",44950,52625,"turbocharged and intercooled DOHC 16-valve inline-4, iron block and aluminum head, direct fuel injection",,252,6000,273,1600,7-speed dual-clutch automatic with manual shifting mode,110.9,187.0,72.5,58.8,3817,5.2,13.8,13.8,100,,152,,0.85,6.1,3.0,3.9,,,,24,,yes
https://www.caranddriver.com/reviews/a15096706/2017-audi-a6-30t-competition-test-review/,2017,Audi,A6 30T Competition Test,"front-engine, all-wheel-drive, 5-passenger, 4-door sedan",68550,72175,"supercharged and intercooled DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",,340,6500,325,2900,8-speed automatic with manual shifting mode,114.6,194.2,73.8,57.8,4242,5.2,12.3,13.7,105,,159,,0.93,5.6,2.4,3.1,,,,21,,yes
https://www.caranddriver.com/reviews/a15096709/2017-audi-s6-review/,2017,Audi,S6,"front-engine, all-wheel-drive, 5-passenger, 4-door sedan",71850,,"twin-turbocharged and intercooled DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",,450,6400,406,1400,7-speed dual-clutch automatic with manual shifting mode,114.8,194.4,73.8,56.8,4350,3.9,9.8,12.4,113,,162,,0.92,4.8,2.5,3.3,,,,,,yes
https://www.caranddriver.com/reviews/a15096718/2017-ford-transit-connect-wagon-lwb-test-review/,2017,Ford,Transit Connect Wagon LWB Test |,"front-engine, front-wheel-drive, 6-passenger, 4-door van",26690,33515,"DOHC 16-valve inline-4, aluminum block and head, port fuel injection",2488,169,6000,171,4500,6-speed automatic with manual shifting mode,120.6,189.7,72.2,72.0,4012,10.1,43.9,17.6,79,,170,,0.80,10.3,4.8,7.0,,,,19,,yes
https://www.caranddriver.com/reviews/a15096743/2017-mazda-3-25l-automatic-sedan-tested-review/,2017,Mazda,3 25L Automatic Sedan Tested,"front-engine, front-wheel-drive, 5-passenger, 4-door sedan",25070,27970,"DOHC 16-valve Atkinson-capable inline-4, aluminum block and head, direct fuel injection",,184,5700,185,3250,6-speed automatic with manual shifting mode,106.3,180.3,70.7,57.3,3070,6.8,18.5,15.4,93,,174,,0.86,7.1,3.5,4.4,,,,29,,yes
https://www.caranddriver.com/reviews/a15096746/2017-volvo-xc60-review/,2017,Volvo,Xc60,"front-engine, front- or all-wheel-drive, 5-passenger, 4-door hatchback",109,,S,,,,,,8-speed automatic with manual shifting mode,109.2,182.8,74.4,67.4,4050,6.4,15.9,14.8,97,,183,,0.79,7.1,3.3,4.4,,,,,,yes
https://www.caranddriver.com/reviews/a15096813/2017-chevrolet-camaro-zl1-convertible-first-drive-review/,2017,Chevrolet Camaro,Zl1 Convertible First Drive,"front-engine, rear-wheel-drive, 4-passenger, 2-door convertible",69435,,"supercharged and intercooled pushrod 16-valve V-8, aluminum block and heads, direct fuel injection",376,650,6400,650,3600,S:,110.7,188.3,74.7,52.4,4100,3.6,7.6,11.7,,195,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15096864/2017-volvo-v90-cross-country-wagon-first-drive-review/,2017,Volvo,V90 Cross Country Wagon First Drive,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",56295,,"turbocharged, supercharged, and intercooled DOHC 16-valve inline-4; aluminum block and head; direct fuel injection",,316,5700,295,2200,8-speed automatic with manual shifting mode,115.8,194.4,75.9,60.7,4250,5.8,14.5,14.3,,130,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15096880/2017-mercedes-benz-s550-4matic-test-review/,2017,Mercedes Benz,S550 4Matic Test,"front-engine, all-wheel-drive, 4-passenger, 4-door sedan",100525,138125,"twin-turbocharged and intercooled DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",,449,5500,516,1800,9-speed automatic with manual shifting mode,124.6,206.5,75.0,58.7,5025,4.4,10.7,12.9,110,,177,,0.88,5.3,2.8,3.6,20,16,25,15,,yes
https://www.caranddriver.com/reviews/a15096890/2017-mercedes-benz-glc-class-review/,2017,Mercedes Benz,Glc Class,"front-engine, rear- or all-wheel-drive, 5-passenger, 4-door hatchback",113,,"turbocharged and intercooled DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",,241,5500,273,1300,9-speed automatic with manual shifting mode,113.1,183.3,74.4,64.5,3900,5.9,17.6,14.7,93,,174,,0.81,6.6,3.7,,,,,,,yes
https://www.caranddriver.com/reviews/a15096903/2017-maserati-levante-s-q4-test-review/,2017,Maserati Levante,S Q4 Test,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",84250,94450,,,424,5750,428,1750,8-speed automatic with manual shifting mode,118.3,197.0,77.5,66.1,4982,5.1,12.3,13.6,105,,151,,0.91,6.2,3.0,3.6,,,,15,,yes
https://www.caranddriver.com/reviews/a15096918/2017-porsche-911-turbo-cabriolet-test-review/,2017,Porsche,911 Turbo Cabriolet Test,"rear-engine, all-wheel-drive, 2+2-passenger, 2-door convertible",172550,181905,"twin-turbocharged and intercooled DOHC 24-valve flat-6, aluminum block and heads, direct fuel injection",,540,6400,523,2250,7-speed dual-clutch automatic with manual shifting mode,96.5,177.4,74.0,50.9,3731,2.7,6.4,10.8,129,,138,,1.03,3.5,1.6,1.8,,,,18,,yes
https://www.caranddriver.com/reviews/a15096935/2018-mercedes-benz-e-class-coupe-first-drive-review/,2018,Mercedes Benz,E Class Coupe First Drive,"front-engine, rear- or all-wheel-drive, 4-passenger, 2-door coupe",113,,"twin-turbocharged and intercooled DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",,329,6000,354,1600,9-speed automatic with manual shifting mode,113.1,190.0,73.2,56.3,4050,5.0,13.0,13.6,,130,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15096967/2017-lexus-es300h-hybrid-tested-reviews/,2017,Lexus,Es300H Hybrid Tested Reviews,"front-engine, front-motor, front-wheel-drive, 5-passenger, 4-door sedan",42815,48233,"DOHC 16-valve Atkinson-cycle 2.5-liter inline-4, 156 hp, 156 lb-ft; permanent-magnet synchronous AC electric motor/generator, 141 hp, 199 lb-ft; combined output, 200 hp; 1.6-kWh nickel-metal-hydride battery pack",,,,,,continuously variable automatic with manual shifting mode,111.0,193.3,71.7,57.1,3743,7.8,20.6,16.0,89,,172,,,7.9,4.2,5.3,,,,26,,yes
https://www.caranddriver.com/reviews/a15097020/2019-volkswagen-t-roc-prototype-drive-review/,2019,Volkswagen,T-Roc Prototype Drive |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.caranddriver.com/reviews/a15097031/2017-ford-f-150-raptor-supercab-test-review/,2017,Ford F,150 Raptor Supercab Test,"front-engine, rear-/all-wheel-drive, 5-passenger, 2+2-door pickup",49520,63005,"twin-turbocharged and intercooled V-6, aluminum block and heads, port and direct fuel injection",,450,5000,510,3500,10-speed automatic with manual shifting mode,134.2,220.0,86.3,78.5,5696,5.0,13.7,13.7,100,,206,,0.68,5.7,4.2,4.0,,,,,,yes
https://www.caranddriver.com/reviews/a15097032/2017-lincoln-continental-30t-awd-test-review/,2017,Lincoln Continental,30T Awd Test,"front-engine, all-wheel-drive, 5-passenger, 4-door sedan",60105,66535,"twin-turbocharged and intercooled V-6, iron-and-aluminum block and aluminum heads",,400,5750,400,2750,6-speed automatic with manual shifting mode,117.9,201.4,75.3,58,4555,5.0,12.0,13.5,106,,170,,0.84,5.5,2.7,3.6,,,,17,,yes
https://www.caranddriver.com/reviews/a15097042/2018-hyundai-ioniq-plug-in-hybrid-first-drive-review/,2018,Hyundai Ioniq,Plug In Hybrid First Drive,"front-engine, front-motor, front-wheel-drive, 5-passenger, 4-door hatchback",27500,,"DOHC 16-valve Atkinson-cycle 1.6-liter inline-4, 104 hp, 109 lb-ft; permanent-magnet synchronous AC motor, 60 hp, 125 lb-ft; combined output, 139 hp; 8.9-kWh lithium-ion battery pack",,,,,,6-speed dual-clutch automatic with manual shifting mode,106.3,176.0,71.7,56.9,3300,10.8,33.5,18.2,,115,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097063/2017-mazda-cx-5-first-drive-review/,2017,Mazda Cx,5 First Drive,"front-engine, front- or all-wheel-drive, 5-passenger, 4-door hatchback",106,,"DOHC 16-valve Atkinson-capable inline-4, aluminum block and head, direct fuel injection",,187,6000,185,,6-speed automatic with manual shifting mode,106.2,179.1,72.5,66.1,3550,7.6,23.0,16.0,,120,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097066/2017-bmw-530i-first-drive-review/,2017,BMW,530i First Drive &#8211;,"front-engine, rear- or all-wheel-drive, 5-passenger, 4-door sedan",52195,,"turbocharged and intercooled DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",122,248,6500,258,1450,8-speed automatic with manual shifting mode,117.1,194.6,73.5,58.2,3800,5.8,15.8,14.5,,130,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097070/2017-audi-s3-instrumented-test-review/,2017,Audi,S3 Instrumented Test,"front-engine, all-wheel-drive, 5-passenger, 4-door sedan",43850,53775,"turbocharged and intercooled DOHC 16-valve inline-4, iron block and aluminum head, direct fuel injection",,292,6200,280,1900,6-speed dual-clutch automatic with manual shifting mode,103.6,175.8,70.7,54.8,3485,4.6,12.0,13.3,104,155,153,,,5.8,3.0,3.5,,,,24,,yes
https://www.caranddriver.com/reviews/a15097087/2018-mercedes-maybach-g650-landaulet-first-ride-review/,2018,Mercedes-Maybach,G650 Landaulet First Ride &#8211;,"front-engine, all-wheel-drive, 4-passenger, 4-door landaulet",550000,,"twin-turbocharged and intercooled SOHC 36-valve V-12, aluminum block and heads, port fuel injection",365,621,5300,738,2300,7-speed automatic with manual shifting mode,135.0,210.4,82.7,88.0,7300,5.8,16.4,14.5,,112,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097143/2017-lexus-nx200t-nx300h-hybrid-quick-take-review/,2017,Lexus,NX200t / NX300h Hybrid,"front-engine, front- or all-wheel-drive, 5-passenger, 4-door hatchback",104,,S,,,,,,S,104.7,182.3,73.6,64.8,3950,7.1,20.5,15.5,89,,183,,0.76,7.7,3.9,,,,,,,yes
https://www.caranddriver.com/reviews/a15097184/2017-mazda-mx-5-miata-rf-first-drive-review/,2017,Mazda,MX-5 Miata RF First Drive |,"front-engine, rear-wheel-drive, 2-passenger, 2-door targa",90,,"DOHC 16-valve Atkinson-capable inline-4, aluminum block and head, direct fuel injection",122,155,6000,148,4600,S:,90.9,154.1,68.3,49.0,2450,6.3,18.2,14.9,,135,,,,,,,29,26,33,,,yes
https://www.caranddriver.com/reviews/a15097193/2017-bmw-m760i-xdrive-first-drive-review/,2017,Bmw,M760I Xdrive First Drive,"front-engine, all-wheel-drive, 4- or 5-passenger, 4-door sedan",156495,,"twin-turbocharged and intercooled DOHC 48-valve V-12, aluminum block and heads, direct fuel injection",,601,5500,590,1550,8-speed automatic with manual shifting mode,126.4,206.2,74.9,58.2,5250,3.4,7.9,11.8,,155,,,,,,,16,13,20,,,yes
https://www.caranddriver.com/reviews/a15097229/2017-porsche-718-boxster-pdk-automatic-test-review/,2017,Porsche,718 Boxster Pdk Automatic Test,"mid-engine, rear-wheel-drive, 2-passenger, 2-door convertible",57050,79605,"turbocharged and intercooled DOHC 16-valve flat-4, aluminum block and heads, direct fuel injection",,300,6500,280,1950,7-speed dual-clutch automatic with manual shifting mode,97.4,172.4,70.9,50.4,3136,4.0,9.9,12.5,112,,144,,1.03,5.0,4.4,3.5,,,,21,,yes
https://www.caranddriver.com/reviews/a15097242/2017-buick-encore-awd-test-review/,2017,Buick Encore,Awd Test,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",28885,31140,"turbocharged and intercooled DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",,153,5600,177,2000,6-speed automatic with manual shifting mode,100.6,168.4,69.9,65.2,3382,8.4,27.7,16.6,83,,166,,,9.1,4.8,6.2,,,,22,,yes
https://www.caranddriver.com/reviews/a15097248/2017-volvo-s90-t5-fwd-tested-reviews/,2017,Volvo,S90 T5 Fwd Tested Reviews,"front-engine, front-wheel-drive, 5-passenger, 4-door sedan",47945,50815,"turbocharged and intercooled DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",,250,5500,258,1500,8-speed automatic with manual shifting mode,115.8,195.4,74.4,56.8,3781,6.3,15.7,14.8,97,,168,,0.91,7.0,3.4,4.5,,,,26,,yes
https://www.caranddriver.com/reviews/a15097252/2017-chevrolet-trax-fwd-tested-reviews/,2017,Chevrolet Trax,Fwd Tested Reviews,"front-engine, front-wheel-drive, 5-passenger, 4-door hatchback",21895,27290,"turbocharged and intercooled DOHC 16-valve inline-4, iron block and aluminum head, port fuel injection",,138,4900,148,1850,6-speed automatic with manual shifting mode,100.6,167.2,69.9,64.8,3151,9.3,33.6,17.1,81,115,164,,0.83,9.8,5.0,7.0,,,,25,,yes
https://www.caranddriver.com/reviews/a15097265/2017-land-rover-discovery-first-drive-review/,2017,Land Rover,Discovery First Drive,"front-engine, all-wheel-drive, 5- or 7-passenger, 4-door hatchback",115,,,,,,,,8-speed automatic with manual shifting mode,,195.7,81.6,73.5,5250,6.0,15.4,14.6,,130,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097266/2017-bmw-530d-euro-spec-diesel-first-drive-review/,2017,BMW,530d Euro-Spec Diesel First Drive |,"front-engine, rear- or all-wheel-drive, 5-passenger, 4-door sedan",62000,,"turbocharged and intercooled DOHC 24-valve diesel inline-6, aluminum block and head, direct fuel injection",183,261,4000,457,2000,8-speed automatic with manual shifting mode,117.1,194.3,73.5,58.2,4200,4.9,11.5,13.4,,155,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097275/2017-porsche-macan-turbo-with-performance-package-first-drive-review/,2017,Porsche,Macan Turbo with Performance Package First Drive &#8211;,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",87495,,"twin-turbocharged and intercooled DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",220,440,6700,443,1500,7-speed dual-clutch automatic with manual shifting mode,110.5,185.0,76.1,63.0,4550,4.0,10.7,12.7,,169,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097284/2017-cadillac-ats-sedan-v-6-test-review/,2017,Cadillac Ats,Sedan V 6 Test,"front-engine, rear-wheel-drive, 5-passenger, 4-door sedan",47990,54420,"DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",,335,6800,285,5300,8-speed automatic with manual shifting mode,109.3,182.8,71.1,55.9,3662,5.6,14.2,14.2,100,,156,,0.90,5.8,3.1,3.8,,,,16,,yes
https://www.caranddriver.com/reviews/a15097317/flyin-miata-habu-mx-5-v-8-test-review/,,,,"front-engine, rear-wheel-drive, 2-passenger, 2-door convertible",80895,85301,"pushrod 16-valve V-8, aluminum block and heads, port fuel injection",376,525,6200,486,5200,6-speed manual,90.9,154.1,68.3,48.8,2696,3.5,7.8,11.7,123,,148,,1.07,3.9,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097330/2018-porsche-panamera-turbo-s-e-hybrid-first-ride-review/,2018,Porsche,Panamera Turbo S E-Hybrid First Ride |,"front-engine, front-motor, all-wheel-drive, 4-passenger, 4-door hatchback",185450,,"twin-turbocharged and intercooled DOHC 32-valve 4.0-liter V-8, 550 hp, 568 lb-ft; permanent-magnet synchronous AC electric motor, 136 hp, 295 lb-ft; combined output, 680 hp, 626 lb-ft; 14.1-kWh lithium-ion battery pack",,,,,,8-speed dual-clutch automatic with manual shifting mode,,,76.3,,5200,3.2,7.9,11.5,,193,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097359/2018-bentley-continental-supersports-first-drive-review/,2018,Bentley,Continental Supersports First Drive |,"front-engine, all-wheel-drive, 4-passenger, 2-door coupe or convertible",108,,"twin-turbocharged and intercooled DOHC 48-valve W-12, aluminum block and heads, port fuel injection",,700,5900,750,2050,8-speed automatic with manual shifting mode,108.1,189.7,,,5050,3.4,7.3,11.6,,205,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097414/2017-jeep-compass-first-drive-review/,2017,Jeep Compass,First Drive,"front-engine, front- or all-wheel-drive, 5-passenger, 4-door hatchback",103,,"SOHC 16-valve inline-4, aluminum block and heads, port fuel injection",,180,6400,175,3900,S,103.8,173.0,73.8,64.6,3200,9.3,30.4,17.1,,110,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097467/2017-mini-countryman-first-drive-review/,2017,Mini Countryman,First Drive,"front-engine, front- or all-wheel drive, 5-passenger, 4-door hatchback",105,,S,,,,,,S,105.1,169.8,71.7,61.3,3300,7.2,20.0,15.8,,124,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097495/can-am-maverick-x3-side-by-side-utv-test-review/,,,,"mid-engine, rear-/4-wheel-drive, 2-passenger, 2-door UTV",25749,25749,"turbocharged and intercooled DOHC 12-valve inline-3, aluminum block and head, port fuel injection",55,154,7250,112,6000,continuously variable automatic,102.0,131.0,64.0,66.0,1597,,,,,,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097562/2017-chevrolet-camaro-zl1-test-review/,2017,Chevrolet Camaro,Zl1 Test,"front-engine, rear-wheel-drive, 4-passenger, 2-door coupe",63435,67000,"supercharged and intercooled pushrod 16-valve V-8, aluminum block and heads, direct fuel injection",,650,6400,650,3600,10-speed automatic with manual shifting mode,110.7,188.3,74.7,52.4,3933,3.4,7.4,11.5,125,,143,,1.04,3.9,1.8,2.1,,,,13,,yes
https://www.caranddriver.com/reviews/a15097570/2017-acura-mdx-sport-hybrid-sh-awd-first-drive-review-1/,2017,Acura Mdx,Sport Hybrid Sh Awd First Drive Review 1,"front-engine, all-wheel-drive, 6- or 7-passenger, 4-door hatchback",111,,"SOHC 24-valve 3.0-liter V-6, 257 hp, 218 lb-ft; 1 permanent-magnet synchronous AC motor, 47 hp, 109 lb-ft; 2 permanent-magnet synchronous AC motors, 36 hp (each), 54 lb-ft (each); combined output, 321 hp, 289 lb-ft; 1.3-kWh lithium-ion battery pack",,,,,,7-speed dual-clutch automatic with manual shifting mode,111.0,196.2,77.7,67.4,4500,5.8,16.3,14.5,,110,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097575/2017-gmc-canyon-v-6-4x4-test-review/,2017,Gmc Canyon,V 6 4X4 Test,"front-engine, rear-/all-wheel-drive, 5-passenger, 4-door pickup",36320,44460,"DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",,308,6800,275,4000,8-speed automatic with manual shifting mode,128.3,212.4,74.3,70.6,4616,6.3,,14.9,94,,185,,0.80,6.6,3.5,4.8,,,,16,,yes
https://www.caranddriver.com/reviews/a15097731/2017-kia-soul-turbo-test-review/,2017,Kia Soul,Turbo Test,"front-engine, front-wheel-drive, 5-passenger, 4-door hatchback",23695,27815,"turbocharged and intercooled DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",,201,6000,195,1500,7-speed dual-clutch automatic with manual shifting mode,101.2,163.0,70.9,63.5,3202,6.5,18.2,15.1,93,,169,,0.81,6.8,3.5,4.8,,,,24,,yes
https://www.caranddriver.com/reviews/a15097765/2017-volvo-v60-cross-country-t5-drive-e-awd-test-review/,2017,Volvo,V60 Cross Country T5 Drive E Awd Test,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",42695,50365,"turbocharged and intercooled DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",,240,5600,258,1500,8-speed automatic with manual shifting mode,109.2,182.6,74.8,60.8,3975,6.2,16.7,14.8,94,,165,,0.86,7.3,3.7,4.8,,,,22,,yes
https://www.caranddriver.com/reviews/a15097806/2016-honda-pilot-long-term-test-wrap-up-review/,2016,Honda Pilot,Long Term Test Wrap Up,"front-engine, all-wheel-drive, 7-passenger, 4-door hatchback",47300,47955,"SOHC 24-valve V-6, aluminum block and heads, direct fuel injection",212,280,6000,262,4700,9-speed automatic with manual shifting mode,111.0,194.5,78.6,70.4,4351,6.0,16.7,14.6,95,,172,,0.81,6.2,3.5,4.6,,,,22,,yes
https://www.caranddriver.com/reviews/a15097815/2017-volkswagen-passat-20t-euro-spec-review/,2017,Volkswagen,Passat 2.0T Euro-Spec &#8211;,"front-engine, all-wheel-drive, 5-passenger, 4-door sedan",109,,"turbocharged and intercooled DOHC 16-valve inline-4, iron block and aluminum head, direct fuel injection",121,276,6500,258,1700,6-speed dual-clutch automatic with manual shifting mode,109.7,187.7,72.1,58.1,3600,5.4,15.9,14.1,,155,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15097842/2017-jeep-grand-cherokee-srt-test-review/,2017,Jeep Grand,Cherokee Srt Test,"front-engine, all-wheel-drive, 5-passenger, 4-door hatchback",67890,78455,"pushrod 16-valve V-8, iron block and aluminum heads, port fuel injection",,475,6000,470,4300,8-speed automatic with manual shifting mode,114.8,189.8,76.5,67.6,5291,4.4,11.4,13.0,106,,168,,0.87,5.0,2.9,3.2,,,,14,,yes
